run_accession	sample_accession	secondary_sample_accession	study_accession	secondary_study_accession	experiment_accession	scientific_name	library_strategy	library_layout	library_source	library_selection	instrument_platform	instrument_model	read_count	base_count	fastq_bytes	fastq_md5	fastq_ftp	already_available_locally	existing_gvcf	selection_status	selection_reason
SRR29909247	SAMN42721026	SRS22067134	PRJNA1138464	SRP521244	SRX25404597	Vigna angularis	RAD-Seq	SINGLE	GENOMIC	Restriction Digest	ILLUMINA	Illumina HiSeq 2500	2599649	215770867	100847675	d4252768a0d6bc93d0cbd57862634045	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/047/SRR29909247/SRR29909247.fastq.gz	false	false	EXCLUDED	not WGS paired-end
SRR29909248	SAMN42721025	SRS22067133	PRJNA1138464	SRP521244	SRX25404596	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	29315270	8794581000	2318752197;2680039548	0f8075e73c9d5258cd13891fc625b5c5;2595647e9214dd6596fd78c39db4156a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/048/SRR29909248/SRR29909248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/048/SRR29909248/SRR29909248_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909249	SAMN42721457	SRS22067132	PRJNA1138464	SRP521244	SRX25404595	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	28775689	8632706700	2306315153;2597275969	38b3ee50d7b393c105d4229f147b16c4;304622c668fc2c0c1e9bee96b96ff699	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/049/SRR29909249/SRR29909249_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/049/SRR29909249/SRR29909249_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909250	SAMN42721456	SRS22067131	PRJNA1138464	SRP521244	SRX25404594	Vigna angularis	RAD-Seq	SINGLE	GENOMIC	Restriction Digest	ILLUMINA	Illumina HiSeq 2500	2308424	191599192	88654324	30d7c00ff1d7ae8ef4e49111ea0d3d0f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/050/SRR29909250/SRR29909250.fastq.gz	false	false	EXCLUDED	not WGS paired-end
SRR29909251	SAMN42721455	SRS22067130	PRJNA1138464	SRP521244	SRX25404593	Vigna angularis	RAD-Seq	SINGLE	GENOMIC	Restriction Digest	ILLUMINA	Illumina HiSeq 2500	2405125	199625375	95846368	0587e42d83408cbb21fc5fde01c3052b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/051/SRR29909251/SRR29909251.fastq.gz	false	false	EXCLUDED	not WGS paired-end
SRR29909252	SAMN42721454	SRS22067129	PRJNA1138464	SRP521244	SRX25404592	Vigna angularis	RAD-Seq	SINGLE	GENOMIC	Restriction Digest	ILLUMINA	Illumina HiSeq 2500	2258595	187463385	87290615	572f23bc29e6f163d9506f2d421e8d77	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/052/SRR29909252/SRR29909252.fastq.gz	false	false	EXCLUDED	not WGS paired-end
SRR29909253	SAMN42721453	SRS22067128	PRJNA1138464	SRP521244	SRX25404591	Vigna angularis	RAD-Seq	SINGLE	GENOMIC	Restriction Digest	ILLUMINA	Illumina HiSeq 2500	2172048	180279984	83001760	ff805eb5824d37a4385f726e655692a6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/053/SRR29909253/SRR29909253.fastq.gz	false	false	EXCLUDED	not WGS paired-end
SRR29909254	SAMN42721452	SRS22067127	PRJNA1138464	SRP521244	SRX25404590	Vigna angularis	RAD-Seq	SINGLE	GENOMIC	Restriction Digest	ILLUMINA	Illumina HiSeq 2500	2065016	171396328	80315570	b9916f75014e611690382a0e5a33eefa	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/054/SRR29909254/SRR29909254.fastq.gz	false	false	EXCLUDED	not WGS paired-end
SRR29909255	SAMN42721451	SRS22067126	PRJNA1138464	SRP521244	SRX25404589	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	29580768	8874230400	2362008952;2668580768	7b2a4fe0433926d11611d3f8b6e8f0cd;3b8649885722bba0b9170f1694595955	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/055/SRR29909255/SRR29909255_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/055/SRR29909255/SRR29909255_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909256	SAMN42721450	SRS22067125	PRJNA1138464	SRP521244	SRX25404588	Vigna angularis	RAD-Seq	SINGLE	GENOMIC	Restriction Digest	ILLUMINA	Illumina HiSeq 2500	2399007	199117581	93329220	6deade31525b6f67d085ea359eaf8da6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/056/SRR29909256/SRR29909256.fastq.gz	false	false	EXCLUDED	not WGS paired-end
SRR29909257	SAMN42721449	SRS22067124	PRJNA1138464	SRP521244	SRX25404587	Vigna angularis	RAD-Seq	SINGLE	GENOMIC	Restriction Digest	ILLUMINA	Illumina HiSeq 2500	2544326	211179058	99204054	39afb79b70b383a74df262518a7a7787	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/057/SRR29909257/SRR29909257.fastq.gz	false	false	EXCLUDED	not WGS paired-end
SRR29909258	SAMN42721448	SRS22067123	PRJNA1138464	SRP521244	SRX25404586	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	31404106	9421231800	2509317418;2946855193	1039ebb9826445c28379325c00ce55c0;20dc9f492e28fe1772b0a3e5ba646043	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/058/SRR29909258/SRR29909258_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/058/SRR29909258/SRR29909258_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909259	SAMN42720953	SRS22067122	PRJNA1138464	SRP521244	SRX25404585	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	28557115	8567134500	2289355347;2778110647	fac647a84eae4ae78f89d5bf7120fec5;53740dd5de895c07c8bb007ff08222ec	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/059/SRR29909259/SRR29909259_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/059/SRR29909259/SRR29909259_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909260	SAMN42721447	SRS22067121	PRJNA1138464	SRP521244	SRX25404584	Vigna angularis	RAD-Seq	SINGLE	GENOMIC	Restriction Digest	ILLUMINA	Illumina HiSeq 2500	2155958	178944514	81700629	815f326d29fe141023a1efdb4d94eba6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/060/SRR29909260/SRR29909260.fastq.gz	false	false	EXCLUDED	not WGS paired-end
SRR29909261	SAMN42721446	SRS22067119	PRJNA1138464	SRP521244	SRX25404583	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	21897930	6569379000	1780812917;2149279544	071da15148e3d5905ee34aed1f611df3;54e483ef2f67acb51ef005bfa191ae61	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/061/SRR29909261/SRR29909261_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/061/SRR29909261/SRR29909261_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909262	SAMN42721445	SRS22067120	PRJNA1138464	SRP521244	SRX25404582	Vigna angularis	RAD-Seq	SINGLE	GENOMIC	Restriction Digest	ILLUMINA	Illumina HiSeq 2500	2319595	192526385	89671953	9f336aaaa326f4e069eef14cdfeb6d11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/062/SRR29909262/SRR29909262.fastq.gz	false	false	EXCLUDED	not WGS paired-end
SRR29909263	SAMN42721444	SRS22067118	PRJNA1138464	SRP521244	SRX25404581	Vigna angularis	RAD-Seq	SINGLE	GENOMIC	Restriction Digest	ILLUMINA	Illumina HiSeq 2500	2348783	194948989	90701066	6fcdb6dca921b0342cfd9a354cb55d35	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/063/SRR29909263/SRR29909263.fastq.gz	false	false	EXCLUDED	not WGS paired-end
SRR29909264	SAMN42721443	SRS22067117	PRJNA1138464	SRP521244	SRX25404580	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	32540493	9762147900	2596399717;2957890613	b76c5d6ae08b932de0a3760676ee7312;7356d6e06daa1939f2d0ff734b50a996	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/064/SRR29909264/SRR29909264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/064/SRR29909264/SRR29909264_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
